,city,prop_type,prop_size,prop_desc,prop_price
11342,reading,4,582 Sq Ft,"High Street Shop With Offices Above If Required, 94 High Street, Crowthorne, RG45 7AT",
11343,reading,4,"2,353 Sq Ft","1a Cordwallis Road, Maidenhead, SL6 7DQ",
11344,reading,4,"1,448 Sq Ft","Retail Unit with Residential Above, 126 High Street, Camberley, GU15 2QN","- £350,000.00"
11345,reading,4,"2,260 Sq Ft","106-108 Fleet Road, Fleet, GU51 4PA",
11346,reading,4,500 Sq Ft,"Retail & Residential Investment, Clieve Cottage, High Street, Maidenhead, SL6 9SJ","- £450,000.00"
11347,reading,4,"2,552 Sq Ft","61 High Street, Odiham, RG29 1LF","- £560,000.00"
11348,reading,4,453 Sq Ft,"New Build A1 Retail Unit For Sale, Updown Hill, Windlesham, GU20 6AF",
11349,reading,4,"1,964 Sq Ft","A3 Unit Investment With Flats , 14 Pauls Row, High Wycombe, HP11 2HQ","- £1,500,000.00"
11350,reading,4,"1,237 Sq Ft","Retail Premises With 1st Floor Office, 29 High Street, High Wycombe, HP11 2AG","- £295,000.00"
11351,reading,4,752 Sq Ft,"21 Queens Square, High Wycombe, HP11 2DF","- £295,000.00"
11352,reading,4,"5,743 Sq Ft","7 High Street, High Wycombe, HP11 2AZ",
11353,reading,4,"1,988 Sq Ft","Retail Premises With Upper Floor, 117 - 119, Oxford Road, High Wycombe, HP11 2DN","- £595,000.00"
11354,reading,4,"2,551 Sq Ft","38-42, Frogmoor, High Wycombe, HP13 5DG",
11355,reading,4,"1,452 Sq Ft","For Sale - Former Natwest Property in Didcot, Oxfo, 124 Broadway, Didcot, OX11 8AD","- £370,000.00"
11356,reading,4,"552 to 7,292 Sq Ft","Reavailable due to abortive negotiations - Pescod , Peascod St and High St, Windsor, SL4 1DT",
11357,reading,4,"1,524 Sq Ft","45/45A High Street (Restaurant), Eton, Windsor, SL4 6BL",
11358,reading,4,"4,090 Sq Ft","Commercial Premises With A1, A3 or D2 Use, Windsor Road, Slough, SL1 2EE",
11359,reading,4,484 Sq Ft,"2 & 2A St Lukes Road, Windsor, SL4 2QQ",
11360,reading,4,"3,318 Sq Ft","Retail & Office Investment/Development Potential, 129 -133 High Street, Slough, SL1 1DH","- £1,250,000.00"
11361,reading,4,"2,849 Sq Ft","Former Travel Agents Suitable For A1 or A2 Use, 32 Union Street, Aldershot, GU11 1EW","- £425,000.00"
11362,reading,4,"1,813 Sq Ft","Lock up Shop for Sale, 83 High Street, Aldershot, GU11 1BY","- £300,000.00"
11363,reading,4,684 Sq Ft,"Shop In Very Prominent Position, 1 London End, Beaconsfield, HP9 2HN","- £575,000.00"
11364,reading,4,684 Sq Ft,"Shop In Very Prominent Position, 1 London End, Beaconsfield, HP9 2HN","- £575,000.00"
11365,reading,4,"1,083 Sq Ft","Shop With Flat Above Investment, 4 Station Parade, Beaconsfield, HP9 2PB","- £750,000.00"
11366,reading,4,684 Sq Ft,"Shop In Very Prominent Position, 1 London End, Beaconsfield, HP9 2HN","- £575,000.00"
11367,reading,4,"1,083 Sq Ft","Shop With Flat Above Investment, 4 Station Parade, Beaconsfield, HP9 2PB","- £750,000.00"
11368,reading,4,"1,130 Sq Ft","Cottage & Beauty Premises, Wexham Street, Stoke Poges, SL3 6NT","- £675,000.00"
11369,reading,4,684 Sq Ft,"Shop In Very Prominent Position, 1 London End, Beaconsfield, HP9 2HN","- £575,000.00"
11370,reading,4,"1,083 Sq Ft","Shop With Flat Above Investment, 4 Station Parade, Beaconsfield, HP9 2PB","- £750,000.00"
11371,reading,4,"1,130 Sq Ft","Cottage & Beauty Premises, Wexham Street, Stoke Poges, SL3 6NT","- £675,000.00"
11372,reading,4,450 Sq Ft,"6 Borelli Yard, Farnham, GU9 7NU","- £325,000.00"
11373,reading,4,684 Sq Ft,"Shop In Very Prominent Position, 1 London End, Beaconsfield, HP9 2HN","- £575,000.00"
11374,reading,4,"1,083 Sq Ft","Shop With Flat Above Investment, 4 Station Parade, Beaconsfield, HP9 2PB","- £750,000.00"
11375,reading,4,"1,130 Sq Ft","Cottage & Beauty Premises, Wexham Street, Stoke Poges, SL3 6NT","- £675,000.00"
11376,reading,4,450 Sq Ft,"6 Borelli Yard, Farnham, GU9 7NU","- £325,000.00"
11377,reading,4,"2,475 Sq Ft","Public House And Restaurant , King William IV, Hampden Road, Princes Risborough, HP27 0RU","- £825,000.00"
11378,reading,4,684 Sq Ft,"Shop In Very Prominent Position, 1 London End, Beaconsfield, HP9 2HN","- £575,000.00"
11379,reading,4,"1,083 Sq Ft","Shop With Flat Above Investment, 4 Station Parade, Beaconsfield, HP9 2PB","- £750,000.00"
11380,reading,4,"1,130 Sq Ft","Cottage & Beauty Premises, Wexham Street, Stoke Poges, SL3 6NT","- £675,000.00"
11381,reading,4,450 Sq Ft,"6 Borelli Yard, Farnham, GU9 7NU","- £325,000.00"
11382,reading,4,"2,475 Sq Ft","Public House And Restaurant , King William IV, Hampden Road, Princes Risborough, HP27 0RU","- £825,000.00"
11383,reading,4,625 Sq Ft,"104 Thorpe Lea Road (For Sale), Egham, TW20 8BN",
11384,reading,4,684 Sq Ft,"Shop In Very Prominent Position, 1 London End, Beaconsfield, HP9 2HN","- £575,000.00"
11385,reading,4,"1,083 Sq Ft","Shop With Flat Above Investment, 4 Station Parade, Beaconsfield, HP9 2PB","- £750,000.00"
11386,reading,4,"1,130 Sq Ft","Cottage & Beauty Premises, Wexham Street, Stoke Poges, SL3 6NT","- £675,000.00"
11387,reading,4,450 Sq Ft,"6 Borelli Yard, Farnham, GU9 7NU","- £325,000.00"
11388,reading,4,"2,475 Sq Ft","Public House And Restaurant , King William IV, Hampden Road, Princes Risborough, HP27 0RU","- £825,000.00"
11389,reading,4,625 Sq Ft,"104 Thorpe Lea Road (For Sale), Egham, TW20 8BN",
11390,reading,4,734 Sq Ft,"78 High Street , Horsell, Woking, GU21 4SZ",
11391,reading,4,684 Sq Ft,"Shop In Very Prominent Position, 1 London End, Beaconsfield, HP9 2HN","- £575,000.00"
11392,reading,4,"1,083 Sq Ft","Shop With Flat Above Investment, 4 Station Parade, Beaconsfield, HP9 2PB","- £750,000.00"
11393,reading,4,"1,130 Sq Ft","Cottage & Beauty Premises, Wexham Street, Stoke Poges, SL3 6NT","- £675,000.00"
11394,reading,4,450 Sq Ft,"6 Borelli Yard, Farnham, GU9 7NU","- £325,000.00"
11395,reading,4,"2,475 Sq Ft","Public House And Restaurant , King William IV, Hampden Road, Princes Risborough, HP27 0RU","- £825,000.00"
11396,reading,4,625 Sq Ft,"104 Thorpe Lea Road (For Sale), Egham, TW20 8BN",
11397,reading,4,734 Sq Ft,"78 High Street , Horsell, Woking, GU21 4SZ",
11398,reading,4,689 Sq Ft,"Shop In Prominent Position With Flat Above, 65 & 65a St John's Road, Abingdon, OX14 2HA","- £395,000.00"
11399,reading,4,684 Sq Ft,"Shop In Very Prominent Position, 1 London End, Beaconsfield, HP9 2HN","- £575,000.00"
11400,reading,4,"1,083 Sq Ft","Shop With Flat Above Investment, 4 Station Parade, Beaconsfield, HP9 2PB","- £750,000.00"
11401,reading,4,"1,130 Sq Ft","Cottage & Beauty Premises, Wexham Street, Stoke Poges, SL3 6NT","- £675,000.00"
11402,reading,4,450 Sq Ft,"6 Borelli Yard, Farnham, GU9 7NU","- £325,000.00"
11403,reading,4,"2,475 Sq Ft","Public House And Restaurant , King William IV, Hampden Road, Princes Risborough, HP27 0RU","- £825,000.00"
11404,reading,4,625 Sq Ft,"104 Thorpe Lea Road (For Sale), Egham, TW20 8BN",
11405,reading,4,734 Sq Ft,"78 High Street , Horsell, Woking, GU21 4SZ",
11406,reading,4,689 Sq Ft,"Shop In Prominent Position With Flat Above, 65 & 65a St John's Road, Abingdon, OX14 2HA","- £395,000.00"
11407,reading,4,684 Sq Ft,"Shop With Flat Above Investment, Bridge House, 139 High Street, Chalfont st Peter, SL9 9QL","- £340,000.00"
11408,reading,4,684 Sq Ft,"Shop In Very Prominent Position, 1 London End, Beaconsfield, HP9 2HN","- £575,000.00"
11409,reading,4,"1,083 Sq Ft","Shop With Flat Above Investment, 4 Station Parade, Beaconsfield, HP9 2PB","- £750,000.00"
11410,reading,4,"1,130 Sq Ft","Cottage & Beauty Premises, Wexham Street, Stoke Poges, SL3 6NT","- £675,000.00"
11411,reading,4,450 Sq Ft,"6 Borelli Yard, Farnham, GU9 7NU","- £325,000.00"
11412,reading,4,"2,475 Sq Ft","Public House And Restaurant , King William IV, Hampden Road, Princes Risborough, HP27 0RU","- £825,000.00"
11413,reading,4,625 Sq Ft,"104 Thorpe Lea Road (For Sale), Egham, TW20 8BN",
11414,reading,4,734 Sq Ft,"78 High Street , Horsell, Woking, GU21 4SZ",
11415,reading,4,689 Sq Ft,"Shop In Prominent Position With Flat Above, 65 & 65a St John's Road, Abingdon, OX14 2HA","- £395,000.00"
11416,reading,4,684 Sq Ft,"Shop With Flat Above Investment, Bridge House, 139 High Street, Chalfont st Peter, SL9 9QL","- £340,000.00"
11417,reading,4,"1,661 Sq Ft","23-25 Woodbridge Hill, Guildford, GU2 9AA","- £700,000.00"
11418,reading,4,684 Sq Ft,"Shop In Very Prominent Position, 1 London End, Beaconsfield, HP9 2HN","- £575,000.00"
11419,reading,4,"1,083 Sq Ft","Shop With Flat Above Investment, 4 Station Parade, Beaconsfield, HP9 2PB","- £750,000.00"
11420,reading,4,"1,130 Sq Ft","Cottage & Beauty Premises, Wexham Street, Stoke Poges, SL3 6NT","- £675,000.00"
11421,reading,4,450 Sq Ft,"6 Borelli Yard, Farnham, GU9 7NU","- £325,000.00"
11422,reading,4,"2,475 Sq Ft","Public House And Restaurant , King William IV, Hampden Road, Princes Risborough, HP27 0RU","- £825,000.00"
11423,reading,4,625 Sq Ft,"104 Thorpe Lea Road (For Sale), Egham, TW20 8BN",
11424,reading,4,734 Sq Ft,"78 High Street , Horsell, Woking, GU21 4SZ",
11425,reading,4,689 Sq Ft,"Shop In Prominent Position With Flat Above, 65 & 65a St John's Road, Abingdon, OX14 2HA","- £395,000.00"
11426,reading,4,684 Sq Ft,"Shop With Flat Above Investment, Bridge House, 139 High Street, Chalfont st Peter, SL9 9QL","- £340,000.00"
11427,reading,4,"1,661 Sq Ft","23-25 Woodbridge Hill, Guildford, GU2 9AA","- £700,000.00"
11428,reading,4,"1,615 Sq Ft","10-12 High Street, Weybridge, KT13 8AB","- £750,000.00"
11429,reading,4,684 Sq Ft,"Shop In Very Prominent Position, 1 London End, Beaconsfield, HP9 2HN","- £575,000.00"
11430,reading,4,"1,083 Sq Ft","Shop With Flat Above Investment, 4 Station Parade, Beaconsfield, HP9 2PB","- £750,000.00"
11431,reading,4,"1,130 Sq Ft","Cottage & Beauty Premises, Wexham Street, Stoke Poges, SL3 6NT","- £675,000.00"
11432,reading,4,450 Sq Ft,"6 Borelli Yard, Farnham, GU9 7NU","- £325,000.00"
11433,reading,4,"2,475 Sq Ft","Public House And Restaurant , King William IV, Hampden Road, Princes Risborough, HP27 0RU","- £825,000.00"
11434,reading,4,625 Sq Ft,"104 Thorpe Lea Road (For Sale), Egham, TW20 8BN",
11435,reading,4,734 Sq Ft,"78 High Street , Horsell, Woking, GU21 4SZ",
11436,reading,4,689 Sq Ft,"Shop In Prominent Position With Flat Above, 65 & 65a St John's Road, Abingdon, OX14 2HA","- £395,000.00"
11437,reading,4,684 Sq Ft,"Shop With Flat Above Investment, Bridge House, 139 High Street, Chalfont st Peter, SL9 9QL","- £340,000.00"
11438,reading,4,"1,661 Sq Ft","23-25 Woodbridge Hill, Guildford, GU2 9AA","- £700,000.00"
11439,reading,4,"1,615 Sq Ft","10-12 High Street, Weybridge, KT13 8AB","- £750,000.00"
11440,reading,4,800 Sq Ft,"Retail Unit on Prominent Corner For Rent, 81-83 Broad Street, Chesham, HP5 3EF","- £189,950.00"
11441,reading,4,684 Sq Ft,"Shop In Very Prominent Position, 1 London End, Beaconsfield, HP9 2HN","- £575,000.00"
11442,reading,4,"1,083 Sq Ft","Shop With Flat Above Investment, 4 Station Parade, Beaconsfield, HP9 2PB","- £750,000.00"
11443,reading,4,"1,130 Sq Ft","Cottage & Beauty Premises, Wexham Street, Stoke Poges, SL3 6NT","- £675,000.00"
11444,reading,4,450 Sq Ft,"6 Borelli Yard, Farnham, GU9 7NU","- £325,000.00"
11445,reading,4,"2,475 Sq Ft","Public House And Restaurant , King William IV, Hampden Road, Princes Risborough, HP27 0RU","- £825,000.00"
11446,reading,4,625 Sq Ft,"104 Thorpe Lea Road (For Sale), Egham, TW20 8BN",
11447,reading,4,734 Sq Ft,"78 High Street , Horsell, Woking, GU21 4SZ",
11448,reading,4,689 Sq Ft,"Shop In Prominent Position With Flat Above, 65 & 65a St John's Road, Abingdon, OX14 2HA","- £395,000.00"
11449,reading,4,684 Sq Ft,"Shop With Flat Above Investment, Bridge House, 139 High Street, Chalfont st Peter, SL9 9QL","- £340,000.00"
11450,reading,4,"1,661 Sq Ft","23-25 Woodbridge Hill, Guildford, GU2 9AA","- £700,000.00"
11451,reading,4,"1,615 Sq Ft","10-12 High Street, Weybridge, KT13 8AB","- £750,000.00"
11452,reading,4,800 Sq Ft,"Retail Unit on Prominent Corner For Rent, 81-83 Broad Street, Chesham, HP5 3EF","- £189,950.00"
11453,reading,4,"1,431 Sq Ft","Ryefield Avenue, Uxbridge UB10, UB10 9DA, North Hillingdon, UB10 9DA","- £269,950.00"
11454,reading,4,684 Sq Ft,"Shop In Very Prominent Position, 1 London End, Beaconsfield, HP9 2HN","- £575,000.00"
11455,reading,4,"1,083 Sq Ft","Shop With Flat Above Investment, 4 Station Parade, Beaconsfield, HP9 2PB","- £750,000.00"
11456,reading,4,"1,130 Sq Ft","Cottage & Beauty Premises, Wexham Street, Stoke Poges, SL3 6NT","- £675,000.00"
11457,reading,4,450 Sq Ft,"6 Borelli Yard, Farnham, GU9 7NU","- £325,000.00"
11458,reading,4,"2,475 Sq Ft","Public House And Restaurant , King William IV, Hampden Road, Princes Risborough, HP27 0RU","- £825,000.00"
11459,reading,4,625 Sq Ft,"104 Thorpe Lea Road (For Sale), Egham, TW20 8BN",
11460,reading,4,734 Sq Ft,"78 High Street , Horsell, Woking, GU21 4SZ",
11461,reading,4,689 Sq Ft,"Shop In Prominent Position With Flat Above, 65 & 65a St John's Road, Abingdon, OX14 2HA","- £395,000.00"
11462,reading,4,684 Sq Ft,"Shop With Flat Above Investment, Bridge House, 139 High Street, Chalfont st Peter, SL9 9QL","- £340,000.00"
11463,reading,4,"1,661 Sq Ft","23-25 Woodbridge Hill, Guildford, GU2 9AA","- £700,000.00"
11464,reading,4,"1,615 Sq Ft","10-12 High Street, Weybridge, KT13 8AB","- £750,000.00"
11465,reading,4,800 Sq Ft,"Retail Unit on Prominent Corner For Rent, 81-83 Broad Street, Chesham, HP5 3EF","- £189,950.00"
11466,reading,4,"1,431 Sq Ft","Ryefield Avenue, Uxbridge UB10, UB10 9DA, North Hillingdon, UB10 9DA","- £269,950.00"
11467,reading,4,600 Sq Ft,"Retail Investment, Bedroomcraft, Portsmouth Road, Milford, GU8 5HJ","- £230,000.00"
11468,reading,4,684 Sq Ft,"Shop In Very Prominent Position, 1 London End, Beaconsfield, HP9 2HN","- £575,000.00"
11469,reading,4,"1,083 Sq Ft","Shop With Flat Above Investment, 4 Station Parade, Beaconsfield, HP9 2PB","- £750,000.00"
11470,reading,4,"1,130 Sq Ft","Cottage & Beauty Premises, Wexham Street, Stoke Poges, SL3 6NT","- £675,000.00"
11471,reading,4,450 Sq Ft,"6 Borelli Yard, Farnham, GU9 7NU","- £325,000.00"
11472,reading,4,"2,475 Sq Ft","Public House And Restaurant , King William IV, Hampden Road, Princes Risborough, HP27 0RU","- £825,000.00"
11473,reading,4,625 Sq Ft,"104 Thorpe Lea Road (For Sale), Egham, TW20 8BN",
11474,reading,4,734 Sq Ft,"78 High Street , Horsell, Woking, GU21 4SZ",
11475,reading,4,689 Sq Ft,"Shop In Prominent Position With Flat Above, 65 & 65a St John's Road, Abingdon, OX14 2HA","- £395,000.00"
11476,reading,4,684 Sq Ft,"Shop With Flat Above Investment, Bridge House, 139 High Street, Chalfont st Peter, SL9 9QL","- £340,000.00"
11477,reading,4,"1,661 Sq Ft","23-25 Woodbridge Hill, Guildford, GU2 9AA","- £700,000.00"
11478,reading,4,"1,615 Sq Ft","10-12 High Street, Weybridge, KT13 8AB","- £750,000.00"
11479,reading,4,800 Sq Ft,"Retail Unit on Prominent Corner For Rent, 81-83 Broad Street, Chesham, HP5 3EF","- £189,950.00"
11480,reading,4,"1,431 Sq Ft","Ryefield Avenue, Uxbridge UB10, UB10 9DA, North Hillingdon, UB10 9DA","- £269,950.00"
11481,reading,4,600 Sq Ft,"Retail Investment, Bedroomcraft, Portsmouth Road, Milford, GU8 5HJ","- £230,000.00"
11482,reading,4,"1,763 Sq Ft","7 Church Street, Godalming, GU7 1EQ","- £395,000.00"
11483,reading,4,684 Sq Ft,"Shop In Very Prominent Position, 1 London End, Beaconsfield, HP9 2HN","- £575,000.00"
11484,reading,4,"1,083 Sq Ft","Shop With Flat Above Investment, 4 Station Parade, Beaconsfield, HP9 2PB","- £750,000.00"
11485,reading,4,"1,130 Sq Ft","Cottage & Beauty Premises, Wexham Street, Stoke Poges, SL3 6NT","- £675,000.00"
11486,reading,4,450 Sq Ft,"6 Borelli Yard, Farnham, GU9 7NU","- £325,000.00"
11487,reading,4,"2,475 Sq Ft","Public House And Restaurant , King William IV, Hampden Road, Princes Risborough, HP27 0RU","- £825,000.00"
11488,reading,4,625 Sq Ft,"104 Thorpe Lea Road (For Sale), Egham, TW20 8BN",
11489,reading,4,734 Sq Ft,"78 High Street , Horsell, Woking, GU21 4SZ",
11490,reading,4,689 Sq Ft,"Shop In Prominent Position With Flat Above, 65 & 65a St John's Road, Abingdon, OX14 2HA","- £395,000.00"
11491,reading,4,684 Sq Ft,"Shop With Flat Above Investment, Bridge House, 139 High Street, Chalfont st Peter, SL9 9QL","- £340,000.00"
11492,reading,4,"1,661 Sq Ft","23-25 Woodbridge Hill, Guildford, GU2 9AA","- £700,000.00"
11493,reading,4,"1,615 Sq Ft","10-12 High Street, Weybridge, KT13 8AB","- £750,000.00"
11494,reading,4,800 Sq Ft,"Retail Unit on Prominent Corner For Rent, 81-83 Broad Street, Chesham, HP5 3EF","- £189,950.00"
11495,reading,4,"1,431 Sq Ft","Ryefield Avenue, Uxbridge UB10, UB10 9DA, North Hillingdon, UB10 9DA","- £269,950.00"
11496,reading,4,600 Sq Ft,"Retail Investment, Bedroomcraft, Portsmouth Road, Milford, GU8 5HJ","- £230,000.00"
11497,reading,4,"1,763 Sq Ft","7 Church Street, Godalming, GU7 1EQ","- £395,000.00"
11498,reading,4,"2,169 Sq Ft","Retail / Restaurant with Residential Above, 78 High Street, Godalming, GU7 1DU","- £950,000.00"
11499,reading,4,684 Sq Ft,"Shop In Very Prominent Position, 1 London End, Beaconsfield, HP9 2HN","- £575,000.00"
11500,reading,4,"1,083 Sq Ft","Shop With Flat Above Investment, 4 Station Parade, Beaconsfield, HP9 2PB","- £750,000.00"
11501,reading,4,"1,130 Sq Ft","Cottage & Beauty Premises, Wexham Street, Stoke Poges, SL3 6NT","- £675,000.00"
11502,reading,4,450 Sq Ft,"6 Borelli Yard, Farnham, GU9 7NU","- £325,000.00"
11503,reading,4,"2,475 Sq Ft","Public House And Restaurant , King William IV, Hampden Road, Princes Risborough, HP27 0RU","- £825,000.00"
11504,reading,4,625 Sq Ft,"104 Thorpe Lea Road (For Sale), Egham, TW20 8BN",
11505,reading,4,734 Sq Ft,"78 High Street , Horsell, Woking, GU21 4SZ",
11506,reading,4,689 Sq Ft,"Shop In Prominent Position With Flat Above, 65 & 65a St John's Road, Abingdon, OX14 2HA","- £395,000.00"
11507,reading,4,684 Sq Ft,"Shop With Flat Above Investment, Bridge House, 139 High Street, Chalfont st Peter, SL9 9QL","- £340,000.00"
11508,reading,4,"1,661 Sq Ft","23-25 Woodbridge Hill, Guildford, GU2 9AA","- £700,000.00"
11509,reading,4,"1,615 Sq Ft","10-12 High Street, Weybridge, KT13 8AB","- £750,000.00"
11510,reading,4,800 Sq Ft,"Retail Unit on Prominent Corner For Rent, 81-83 Broad Street, Chesham, HP5 3EF","- £189,950.00"
11511,reading,4,"1,431 Sq Ft","Ryefield Avenue, Uxbridge UB10, UB10 9DA, North Hillingdon, UB10 9DA","- £269,950.00"
11512,reading,4,600 Sq Ft,"Retail Investment, Bedroomcraft, Portsmouth Road, Milford, GU8 5HJ","- £230,000.00"
11513,reading,4,"1,763 Sq Ft","7 Church Street, Godalming, GU7 1EQ","- £395,000.00"
11514,reading,4,"2,169 Sq Ft","Retail / Restaurant with Residential Above, 78 High Street, Godalming, GU7 1DU","- £950,000.00"
11515,reading,4,546 Sq Ft,"Retail Unit 2, Pioneer House, 9 Church Street, Walton on Thames, KT12 2QP",
11516,reading,4,684 Sq Ft,"Shop In Very Prominent Position, 1 London End, Beaconsfield, HP9 2HN","- £575,000.00"
11517,reading,4,"1,083 Sq Ft","Shop With Flat Above Investment, 4 Station Parade, Beaconsfield, HP9 2PB","- £750,000.00"
11518,reading,4,"1,130 Sq Ft","Cottage & Beauty Premises, Wexham Street, Stoke Poges, SL3 6NT","- £675,000.00"
11519,reading,4,450 Sq Ft,"6 Borelli Yard, Farnham, GU9 7NU","- £325,000.00"
11520,reading,4,"2,475 Sq Ft","Public House And Restaurant , King William IV, Hampden Road, Princes Risborough, HP27 0RU","- £825,000.00"
11521,reading,4,625 Sq Ft,"104 Thorpe Lea Road (For Sale), Egham, TW20 8BN",
11522,reading,4,734 Sq Ft,"78 High Street , Horsell, Woking, GU21 4SZ",
11523,reading,4,689 Sq Ft,"Shop In Prominent Position With Flat Above, 65 & 65a St John's Road, Abingdon, OX14 2HA","- £395,000.00"
11524,reading,4,684 Sq Ft,"Shop With Flat Above Investment, Bridge House, 139 High Street, Chalfont st Peter, SL9 9QL","- £340,000.00"
11525,reading,4,"1,661 Sq Ft","23-25 Woodbridge Hill, Guildford, GU2 9AA","- £700,000.00"
11526,reading,4,"1,615 Sq Ft","10-12 High Street, Weybridge, KT13 8AB","- £750,000.00"
11527,reading,4,800 Sq Ft,"Retail Unit on Prominent Corner For Rent, 81-83 Broad Street, Chesham, HP5 3EF","- £189,950.00"
11528,reading,4,"1,431 Sq Ft","Ryefield Avenue, Uxbridge UB10, UB10 9DA, North Hillingdon, UB10 9DA","- £269,950.00"
11529,reading,4,600 Sq Ft,"Retail Investment, Bedroomcraft, Portsmouth Road, Milford, GU8 5HJ","- £230,000.00"
11530,reading,4,"1,763 Sq Ft","7 Church Street, Godalming, GU7 1EQ","- £395,000.00"
11531,reading,4,"2,169 Sq Ft","Retail / Restaurant with Residential Above, 78 High Street, Godalming, GU7 1DU","- £950,000.00"
